"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 11:10:07 CST 2022","Fri Nov 25 11:10:07 CST 2022","156","","test_api_all","","","","邮箱密码登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","1","","test_api_all","","","","GetRoomModeSettings2，默认讨论-禁止昵称316571","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:31 CST 2022","Fri Nov 25 11:10:31 CST 2022","169","","test_api_all","","","","查询指定会议室id，查询成功","请求方法是 GET，请求url是 /api/meetings?searchType=0&searchValue=335229,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:00 CST 2022","Fri Nov 25 11:11:00 CST 2022","132","","test_api_all","","","","邮箱格式错误，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:40 CST 2022","Fri Nov 25 11:10:40 CST 2022","148","","test_api_all","","","","查询未来时间，会议日程查询成功","请求方法是 GET，请求url是 /api/meetings/schedules?startTime=2022-11-01&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认会控-历史自定义无 316259","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:25 CST 2022","Fri Nov 25 11:12:25 CST 2022","1","","test_api_all","","","","roomid为其他企业会议室，新增成功","请求方法是 POST，请求url是 /security/meeting/data,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:23 CST 2022","Fri Nov 25 11:10:24 CST 2022","260","","test_api_all","","","","修改绑定邮箱，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=testpy@hst.com&type=rebind,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:46 CST 2022","Fri Nov 25 11:10:46 CST 2022","130","","test_api_all","","","","登录crm获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic cGMtMzkzOjk1MmNiZWJhLTc5MWYtNGY0Ny04NTZhLTViZjI0MjlmZGFmYw==""}"
"passed","Fri Nov 25 11:10:27 CST 2022","Fri Nov 25 11:10:27 CST 2022","142","","test_api_all","","","","新增其他企业会议室，新增失败","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:43 CST 2022","Fri Nov 25 11:10:43 CST 2022","144","","test_api_all","","","","获取在线的授权用户","请求方法是 GET，请求url是 /api/meetings/onlines/317823/users,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","0","","test_api_all","","","","订单id为空，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:20 CST 2022","Fri Nov 25 11:12:20 CST 2022","221","","test_api_all","","","","删除部门，删除成功","请求方法是 DELETE，请求url是 /api/customer/departments/${department3},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:44 CST 2022","Fri Nov 25 11:10:44 CST 2022","164","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:11:01 CST 2022","Fri Nov 25 11:11:02 CST 2022","167","","test_api_all","","","","删除用户，删除成功","请求方法是 DELETE，请求url是 /api/customer/users,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:36 CST 2022","Fri Nov 25 11:10:36 CST 2022","146","","test_api_all","","","","取消授权用户不为当前企业，提示正确","请求方法是 DELETE，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","200","","test_api_all","","","","发送上传日志命令，发送成功","请求方法是 POST，请求url是 /api/v1/terminal/command,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:01 CST 2022","Fri Nov 25 11:12:20 CST 2022","18445","","test_api_all","","","","删除部门，删除成功","请求方法是 DELETE，请求url是 /api/customer/departments/${department2},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:29 CST 2022","Fri Nov 25 11:12:29 CST 2022","179","","test_api_all","","","","GetRoomModeSettings2，历史自定义无316237","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:17 CST 2022","Fri Nov 25 11:10:17 CST 2022","144","","test_api_all","","","","开发者client列表","请求方法是 GET，请求url是 /api/developer/clients?page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","237","","test_api_all","","","","导出终端，导出成功","请求方法是 POST，请求url是 /api/v1/terminal/excel,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:28 CST 2022","Fri Nov 25 11:10:28 CST 2022","213","","test_api_all","","","","启用会议密码，新增成功","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:55 CST 2022","Fri Nov 25 11:10:55 CST 2022","143","","test_api_all","","","","名称查询用户","请求方法是 GET，请求url是 /api/customer/users?searchType=1&searchValue=32位密码,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:32 CST 2022","Fri Nov 25 11:12:32 CST 2022","153","","test_api_all","","","","record服务_录制时间是否显示","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","默认会控-会控316801","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认培训-新自定义昵称禁止316369","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:57 CST 2022","Fri Nov 25 11:10:57 CST 2022","148","","test_api_all","","","","修改为其他企业部门，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:59 CST 2022","Fri Nov 25 11:10:59 CST 2022","173","","test_api_all","","","","昵称为空，添加失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","141","","test_api_all","","","","GetRoomModeSettings2，自定义-聊天 316249","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","默认会控-讨论316799","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:48 CST 2022","Fri Nov 25 11:10:48 CST 2022","230","","test_api_all","","","","发送升级命令，发送成功","请求方法是 POST，请求url是 /api/v1/terminal/command,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","154","","test_api_all","","","","GetRoomModeSettings2，新自定义全 317617 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:21 CST 2022","Fri Nov 25 11:10:21 CST 2022","0","","test_api_all","","","","重置密码，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613654222210&type=reset_password,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:14 CST 2022","Fri Nov 25 11:10:14 CST 2022","123","","test_api_all","","","","部门名称超过64位，新增部门失败","请求方法是 POST，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:31 CST 2022","Fri Nov 25 11:12:31 CST 2022","143","","test_api_all","","","","record服务_传参开启入会自动录制，完整录制，视频和数据等比裁剪显示，分辨率1920*1080","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:33 CST 2022","Fri Nov 25 11:12:33 CST 2022","132","","test_api_all","","","","record服务_切片时长30分钟，关闭录制时间设置10分钟","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","1","","test_api_all","","","","终端序列号非本企业，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","150","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"skipped","Fri Nov 25 11:10:34 CST 2022","Fri Nov 25 11:10:34 CST 2022","0","","test_api_all","","","","授权用户为空，提示正确","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","131","","test_api_all","","","","主键id与roomid不匹配，修改失败","请求方法是 PUT，请求url是 /security/meeting/data/${id0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:34 CST 2022","Fri Nov 25 11:10:34 CST 2022","130","","test_api_all","","","","授权用户为空，提示正确","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:37 CST 2022","Fri Nov 25 11:10:37 CST 2022","149","","test_api_all","","","","查询会议授权的管理员信息，查询成功","请求方法是 GET，请求url是 /api/meetings/335237/authorizations?id=335237&userRight=1&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:30 CST 2022","Fri Nov 25 11:10:30 CST 2022","224","","test_api_all","","","","不设置“管理员未进入会议室，允许其他参会人加入会议”，新增成功","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:58 CST 2022","Fri Nov 25 11:10:58 CST 2022","123","","test_api_all","","","","密码大于32位，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:03 CST 2022","Fri Nov 25 11:11:03 CST 2022","184","","test_api_all","","","","部门不存在则创建部门，导入成功","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:01 CST 2022","Fri Nov 25 11:11:01 CST 2022","592","","test_api_all","","","","导出不存在用户","请求方法是 POST，请求url是 /api/customer/users/excel,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:56 CST 2022","Fri Nov 25 11:10:56 CST 2022","191","","test_api_all","","","","修改海外手机号，修改成功","请求方法是 PUT，请求url是 /api/customer/users/${userId1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:43 CST 2022","Fri Nov 25 11:10:43 CST 2022","154","","test_api_all","","","","换每页数，查询成功","请求方法是 GET，请求url是 /api/meetings/onlines?page=1&size=200,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:00 CST 2022","Fri Nov 25 11:11:00 CST 2022","125","","test_api_all","","","","状态为空，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认培训-新自定义音视频316371","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:36 CST 2022","Fri Nov 25 11:10:36 CST 2022","157","","test_api_all","","","","授权为管理员，取消授权成功","请求方法是 DELETE，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","134","","test_api_all","","","","重置密码成功","请求方法是 PATCH，请求url是 /open/v1/user/password,请求头是 {""content-type"":""application/json"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","173","","test_api_all","","","","修改录制配置为关闭录制","请求方法是 PUT，请求url是 /api/meeting/record/config,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:28 CST 2022","Fri Nov 25 11:10:28 CST 2022","195","","test_api_all","","","","不启用会议密码，新增成功","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:34 CST 2022","Fri Nov 25 11:10:34 CST 2022","174","","test_api_all","","","","授权为管理员，授权成功","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:31 CST 2022","Fri Nov 25 11:10:32 CST 2022","137","","test_api_all","","","","查询邀请码，查询成功","请求方法是 GET，请求url是 /api/meetings?searchType=2&searchValue=712709993,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:29 CST 2022","Fri Nov 25 11:12:29 CST 2022","165","","test_api_all","","","","GetRoomModeSettings2，历史自定义-禁止名称 316243 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","149","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:12:32 CST 2022","Fri Nov 25 11:12:33 CST 2022","128","","test_api_all","","","","record服务_指定录制","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","0","","test_api_all","","","","终端序列号为空，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","4","","test_api_all","","","","订单id非绑定该终端，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:30 CST 2022","Fri Nov 25 11:10:31 CST 2022","153","","test_api_all","","","","部门管理员无法新增其他同级部门的会议室","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${depart_access_token}""}"
"passed","Fri Nov 25 11:12:29 CST 2022","Fri Nov 25 11:12:29 CST 2022","128","","test_api_all","","","","GetRoomModeSettings2，历史自定义-音视频自动 316241","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:50 CST 2022","Fri Nov 25 11:10:50 CST 2022","145","","test_api_all","","","","部门id为空，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:53 CST 2022","Fri Nov 25 11:10:54 CST 2022","153","","test_api_all","","","","查询某部门下的用户","请求方法是 GET，请求url是 /api/customer/users?departmentId=${department},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:35 CST 2022","Fri Nov 25 11:10:35 CST 2022","157","","test_api_all","","","","不同角色排序","请求方法是 PUT，请求url是 /api/meetings/335239/authorizations/batchSort,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:36 CST 2022","Fri Nov 25 11:10:36 CST 2022","152","","test_api_all","","","","取消授权用户为空，提示正确","请求方法是 DELETE，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:31 CST 2022","Fri Nov 25 11:10:31 CST 2022","149","","test_api_all","","","","企业会议信息查询","请求方法是 GET，请求url是 /api/meetings,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:28 CST 2022","Fri Nov 25 11:10:29 CST 2022","144","","test_api_all","","","","启用会议密码，会议密码为空，新增失败","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:56 CST 2022","Fri Nov 25 11:10:56 CST 2022","215","","test_api_all","","","","修改邮箱，修改成功","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","154","","test_api_all","","","","会控地址查询，信息返回正确","请求方法是 GET，请求url是 /api/meeting/948291/control,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:33 CST 2022","Fri Nov 25 11:10:33 CST 2022","133","","test_api_all","","","","会议分享信息，信息返回正确","请求方法是 GET，请求url是 /open/meetings/335229/shared,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新自定义全 316319 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:14 CST 2022","Fri Nov 25 11:10:14 CST 2022","126","","test_api_all","","","","父部门ID为空，新增部门失败","请求方法是 POST，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","0","","test_api_all","","","","2",""
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","12","","test_api_all","","","","部门名称过长新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""${Key-Code}""}"
"passed","Fri Nov 25 11:10:07 CST 2022","Fri Nov 25 11:10:07 CST 2022","173","","test_api_all","","","","用户名密码登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:21 CST 2022","Fri Nov 25 11:10:21 CST 2022","181","","test_api_all","","","","修改邮箱，修改成功","请求方法是 PATCH，请求url是 /api/v1/users/profile/email,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","1","","test_api_all","","","","GetRoomModeSettings2，新讨论317145","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","138","","test_api_all","","","","删除会议数据，删除成功","请求方法是 DELETE，请求url是 /security/meeting/data/${id1},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:02 CST 2022","Fri Nov 25 11:10:02 CST 2022","490","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"skipped","Fri Nov 25 11:10:44 CST 2022","Fri Nov 25 11:10:44 CST 2022","0","","test_api_all","","","","3",""
"passed","Fri Nov 25 11:10:57 CST 2022","Fri Nov 25 11:10:57 CST 2022","138","","test_api_all","","","","修改为企业管理员，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","10","","test_api_all","","","","输入错误的父ID新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""${Key-Code}""}"
"passed","Fri Nov 25 11:10:58 CST 2022","Fri Nov 25 11:10:58 CST 2022","206","","test_api_all","","","","32位密码，修改成功","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:59 CST 2022","Fri Nov 25 11:11:00 CST 2022","161","","test_api_all","","","","无效状态，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:45 CST 2022","Fri Nov 25 11:10:45 CST 2022","318","","test_api_all","","","","获取终端列表","请求方法是 GET，请求url是 /api/v1/terminal/pages,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:43 CST 2022","Fri Nov 25 11:10:44 CST 2022","200","","test_api_all","","","","导出授权未入会用户，导出成功","请求方法是 GET，请求url是 /api/meetings/onlines/317823/surplus/excel,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","1","","test_api_all","","","","订单id重复生效，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:29 CST 2022","Fri Nov 25 11:10:29 CST 2022","204","","test_api_all","","","","启用管理员密码，新增成功","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:38 CST 2022","Fri Nov 25 11:10:38 CST 2022","149","","test_api_all","","","","授权管理员","请求方法是 POST，请求url是 /api/meetings/948947/authorizations/excel,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","默认会控-自定义全316807","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:00 CST 2022","Fri Nov 25 11:10:01 CST 2022","837","","test_api_all","","","","删除大陆手机的数据","数据库连接信息：ssh_address 120.24.43.28，host 127.0.0.1"
"skipped","Fri Nov 25 11:10:18 CST 2022","Fri Nov 25 11:10:18 CST 2022","0","","test_api_all","","","","2",""
"passed","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","142","","test_api_all","","","","客户信息返回正确","请求方法是 GET，请求url是 /api/users/info,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:39 CST 2022","Fri Nov 25 11:10:39 CST 2022","165","","test_api_all","","","","授权不存在角色","请求方法是 POST，请求url是 /api/meetings/948947/authorizations/excel,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:03 CST 2022","Fri Nov 25 11:11:03 CST 2022","174","","test_api_all","","","","密码长度超过6-32位范围，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-即时1000000001","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:43 CST 2022","143","","test_api_all","","","","查询指定在线会议室，查询成功","请求方法是 GET，请求url是 /api/meetings/onlines?roomId=317823,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:57 CST 2022","Fri Nov 25 11:10:57 CST 2022","139","","test_api_all","","","","部门id为空，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:32 CST 2022","Fri Nov 25 11:10:32 CST 2022","155","","test_api_all","","","","查询可用的会议服务","请求方法是 GET，请求url是 /api/v1/product/meetings,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:25 CST 2022","Fri Nov 25 11:10:25 CST 2022","565","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:10:24 CST 2022","Fri Nov 25 11:10:24 CST 2022","128","","test_api_all","","","","验证坐标点","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
